SemanaId;OrganizacionId;TipoOperacionId;EstadoId;Cantidad;Volumen
202605;24;3;5;1;8000
202605;24;3;6;59;3814520.24
202605;24;3;7;2;26898
202605;27;1;2;36;2798338.93
202605;27;1;3;1;20000
202605;27;2;2;38;17700227.45
202605;27;3;2;15;315418.22
202605;27;4;2;90;18053281.60
202605;27;5;2;90;18053281.60
202605;28;1;2;1;5
202605;28;1;3;1;3042000
202605;29;1;2;1;229635.65
202605;29;2;2;1;500000
202605;29;3;2;5;379662.01
202605;29;3;3;1;44377.51
202605;30;1;2;5;14269520.95
202605;30;2;2;102;12729293.59
202605;30;4;2;14;13100907.76
202605;30;5;2;14;13100907.76
202605;31;1;2;17;3324790.60
202605;31;2;2;3;829930.64
202605;31;14;2;1;2000
202605;33;1;2;1;8352.23
202605;33;2;2;3;10814.59
202605;33;4;2;2;0.02
202605;33;5;2;2;0.02
202605;33;9;2;1;16000
202605;34;3;3;1;1000
202605;36;3;2;3;640
202605;37;1;2;5;34133.14
202605;37;2;2;1;10000
202605;40;2;2;2;60000000
202605;40;3;2;2358;75196103.32
202605;40;3;3;21;1053215.85
202605;40;3;6;3;7269.08
202605;42;1;2;5;7922644
202605;42;2;2;3;7001000
202605;43;1;2;1;13587.33
202605;43;2;2;4;35200
202605;44;9;2;3;7465146.45
202605;47;1;2;39;8492340
202605;47;2;2;57;26863568.16
202605;47;4;2;96;35355908.16
202605;47;5;2;96;35355908.16
202605;48;1;2;2;145
202605;48;2;2;5;771.95
202605;49;2;2;4;2400
202605;49;4;2;2;1760
202605;49;5;2;2;1760
202605;49;14;2;2;10001
202605;49;14;3;10;215510
202606;3;3;2;16;50.60
202606;3;3;3;6;19.80
202606;3;3;6;2;8.80
202606;4;1;2;35319;2689119157.74
202606;4;1;3;63;9069997.11
202606;4;2;2;81261;9848339224.13
202606;4;3;2;2234;46274519.70
202606;4;3;3;38;1032674.59
202606;4;3;6;2;67637
202606;4;4;2;170;13595804.19
202606;4;5;2;170;13595804.19
202606;5;1;2;1136271;73730423744.24
202606;5;1;3;1937;223629151.62
202606;5;2;2;2611736;94420332136.79
202606;5;3;2;100516;2040368961.55
202606;5;3;3;1486;70243430.33
202606;5;3;6;48;1314237.87
202606;5;3;7;8;616112
202606;5;4;2;1427;196778056.01
202606;5;5;2;1427;196778056.01
202606;6;2;2;2;240000000
202606;6;3;2;15342;320103162.60
202606;6;3;3;603;16579392.52
202606;6;3;6;101;2651067.89
202606;6;3;7;3;53658.03
202606;9;1;2;4924;50821267.09
202606;9;1;3;10;25700
202606;9;2;2;12837;140662316.49
202606;9;3;2;1082;17084085.94
202606;9;3;3;14;763880
202606;9;3;6;1;1.56
202606;9;4;2;45;473958
202606;9;5;2;45;473958
202606;9;7;2;14283;58116940
202606;11;1;5;1;10000
202606;13;1;2;932;84147837.73
202606;13;1;3;7;17413.60
202606;13;2;2;31;9912627
202606;13;3;2;8;1656184.77
202606;13;3;3;1;152100
202606;13;4;2;6;1221000
202606;13;5;2;6;1221000
202606;14;1;2;540;356460122.06
202606;14;1;3;5;495537.88
202606;14;2;2;1185;351885241.70
202606;14;3;2;68;1410746.89
202606;14;3;3;4;172220
202606;14;4;2;1897;438321893.58
202606;14;5;2;1897;438321893.58
202606;15;1;2;1061;351780666.44
202606;15;1;3;7;171572.24
202606;15;2;2;1100;331822102.73
202606;15;3;2;13;437574.32
202606;15;4;2;1847;602843184.39
202606;15;5;2;1847;602843184.39
202606;16;1;2;18486;802405084.54
202606;16;1;3;48;1899646
202606;16;2;2;14185;639709835.82
202606;16;3;2;2574;84334600.30
202606;16;3;3;70;1340662.95
202606;16;3;6;1;1000
202606;16;4;2;75;39024177
202606;16;5;2;75;39024177
202606;16;14;2;1361;119215688.64
202606;16;14;3;1000;98085328.73
202606;16;14;5;1;115000
202606;18;2;2;844;1081173220.01
202606;18;3;2;41412;1051366261.15
202606;18;3;3;492;26407584.56
202606;18;3;6;47;4350008.97
202606;18;3;7;2;67029.36
202606;19;1;2;214;61827297.50
202606;19;2;2;548;53376874.49
202606;19;4;2;461;14678201.03
202606;19;5;2;461;14678201.03
202606;20;1;2;4;294953.90
202606;20;2;2;4;43100
202606;24;1;2;323507;56317718956.96
202606;24;1;3;383;80405358.81
202606;24;2;2;229969;54636226788.62
202606;24;3;2;46025;928569302.89
202606;24;3;3;643;21022642.39
202606;24;3;6;62;3734407.47
202606;24;3;7;7;258266
202606;27;1;2;46;3988648.42
202606;27;2;2;24;9711709.09
202606;27;3;2;20;277106.66
202606;27;4;2;91;16916767.17
202606;27;5;2;91;16916767.17
202606;29;1;2;1;9.92
202606;29;2;2;1;600000
202606;29;3;2;13;586744.56
202606;30;1;2;6;7061199.43
202606;30;2;2;75;11447681.25
202606;30;4;2;11;7147668.46
202606;30;5;2;11;7147668.46
202606;31;1;2;10;6658368
202606;31;2;2;4;5251295.83
202606;31;14;2;12;769269.16
202606;33;1;2;3;2015.62
202606;33;1;3;1;100
202606;33;2;2;9;323315.02
202606;33;4;2;2;0.02
202606;33;5;2;2;0.02
202606;33;9;2;5;224100
202606;34;3;2;1;5
202606;36;3;2;55;2051367.22
202606;36;3;3;2;718000
202606;37;1;2;3;39566.47
202606;37;1;3;2;51
202606;37;2;2;2;23300
202606;37;4;2;1;2000
202606;37;5;2;1;2000
202606;40;2;2;1;70000000
202606;40;3;2;2926;97911851.83
202606;40;3;3;46;1900284.38
202606;40;3;6;9;346441
202606;40;3;7;1;199500
202606;42;1;2;10;121381089.90
202606;42;2;2;5;122000000
202606;43;1;2;3;42934
202606;43;2;2;4;185002
202606;43;4;2;2;5000
202606;43;5;2;2;5000
202606;47;1;2;65;43690590.14
202606;47;2;2;212;78197714.95
202606;47;4;2;279;121888307.09
202606;47;5;2;279;121888307.09
202606;48;2;2;1;1000
202606;49;2;2;1;5000
202606;49;4;2;2;1760
202606;49;5;2;2;1760
202606;49;14;2;2;3
202606;49;14;3;1;500000
202607;3;1;2;2;2
202607;3;3;2;23;61
202607;3;3;3;2;82463.54
202607;3;3;6;5;22
202607;4;1;2;37499;2326728430.31
202607;4;1;3;184;10247013.22
202607;4;2;2;75624;6528133598.67
202607;4;3;2;2176;47606765.77
202607;4;3;3;45;1090243.60
202607;4;3;6;2;87849
202607;4;4;2;388;34103259.05
202607;4;5;2;388;34103259.05
202607;5;1;2;1189193;79744583604.47
202607;5;1;3;6904;486301384.06
202607;5;2;2;2563441;88666808363.71
202607;5;3;2;105934;2241075156.83
202607;5;3;3;2127;63002895.46
202607;5;3;6;80;2231304.83
202607;5;3;7;5;211969.20
202607;5;4;2;1677;157136343.52
202607;5;5;2;1677;157136343.52
202607;6;2;2;4;580000000
202607;6;3;2;19012;416085222.79
202607;6;3;3;1091;31636111.95
202607;6;3;6;136;3740363.20
202607;9;1;2;5422;62121866.93
202607;9;1;3;41;246750
202607;9;2;2;13992;154157684.76
202607;9;3;2;1099;18477405.49
202607;9;3;3;15;1240370
202607;9;4;2;50;1174847
202607;9;5;2;50;1174847
202607;9;7;2;15626;63803682
202607;13;1;2;955;101405246.62
202607;13;1;3;5;33440.70
202607;13;2;2;22;3962643
202607;13;3;2;2;801596
202607;13;4;2;5;1803600
202607;13;5;2;5;1803600
202607;14;1;2;950;302720879.32
202607;14;1;3;6;364266.24
202607;14;2;2;4988;319221054.13
202607;14;3;2;558;8767847.55
202607;14;3;3;9;138000
202607;14;4;2;6564;416302417.24
202607;14;5;2;6564;416302417.24
202607;15;1;2;1103;288236998.65
202607;15;1;3;1;25387
202607;15;2;2;810;169612776.58
202607;15;3;2;23;966033.78
202607;15;4;2;1541;357283451.40
202607;15;5;2;1541;357283451.40
202607;16;1;2;21372;822769605.94
202607;16;1;3;135;10344006.96
202607;16;2;2;16227;646929371.87
202607;16;3;2;3010;83608211.74
202607;16;3;3;105;5521444.58
202607;16;3;6;3;50959.60
202607;16;3;7;1;34045.20
202607;16;4;2;81;6956100
202607;16;5;2;81;6956100
202607;16;14;2;72;43785393.30
202607;16;14;3;71;5679421
202607;18;2;2;1094;1178615783.56
202607;18;3;2;43741;1197264829.61
202607;18;3;3;809;46617895.69
202607;18;3;6;52;2849286.91
202607;18;3;7;4;126176.38
202607;19;1;2;110;57493558.57
202607;19;2;2;27;51199950.28
202607;20;1;2;20;536206.90
202607;24;1;2;356238;36906605791.35
202607;24;1;3;1677;241572941.87
202607;24;2;2;216407;28605657124.46
202607;24;3;2;50909;1054593435.55
202607;24;3;3;1144;28990093.40
202607;24;3;6;69;3325929.89
202607;24;3;7;9;740943.88
202607;27;1;2;46;10933000.03
202607;27;2;2;40;14961541.94
202607;27;3;2;12;387982.94
202607;27;4;2;92;26293680.91
202607;27;5;2;92;26293680.91
202607;29;2;2;3;3000000
202607;29;3;2;13;1711525.29
202607;30;1;2;15;30876130.91
202607;30;2;2;118;30817169.26
202607;30;4;2;38;30905344.12
202607;30;5;2;38;30905344.12
202607;31;1;2;7;4429919.65
202607;31;2;2;5;8155804.08
202607;31;14;2;10;1303322.86
202607;31;14;3;1;246854.51
202607;32;1;2;2;6780.20
202607;32;1;3;2;33522.66
202607;33;1;2;2;3000.30
202607;33;2;2;9;4501199.90
202607;33;9;2;3;759460
202607;34;9;2;2;15000
202607;34;10;2;4;18.62
202607;36;3;2;535;24686427.84
202607;36;3;3;11;159848
202607;36;3;7;1;46510
202607;37;1;2;3;23991.61
202607;37;2;2;3;5003.01
202607;40;2;2;4;240002886.56
202607;40;3;2;3110;99175167.78
202607;40;3;3;109;2135500.40
202607;40;3;6;5;81325.36
202607;42;1;2;10;85036250
202607;42;2;2;3;84000000
202607;43;1;2;1;5000
202607;43;2;2;2;2510
202607;43;3;2;4;38550
202607;43;4;2;1;0.11
202607;43;5;2;1;0.11
202607;47;1;2;118;135130767.99
202607;47;1;3;4;3503000
202607;47;2;2;751;211212115.34
202607;47;3;2;2;91000.01
202607;47;4;2;875;353555883.34
202607;47;5;2;875;353555883.34
202607;50;2;2;1;100
202607;52;1;2;2;16000
202607;52;2;2;2;12000
202607;52;14;2;9;32000
202607;52;14;3;5;203000
202608;3;1;2;4;4
202608;3;3;2;9;15.90
202608;3;3;3;2;2
202608;3;3;6;1;4.40
202608;4;1;2;32174;1758113931.99
202608;4;1;3;174;15865589.87
202608;4;2;2;56797;3803753701.54
202608;4;3;2;2263;45205030.85
202608;4;3;3;30;658965.66
202608;4;3;6;2;53752.50
202608;4;4;2;610;52578002.49
202608;4;5;2;610;52578002.49
202608;5;1;2;1069298;54962765638.26
202608;5;1;3;7069;432827540.53
202608;5;2;2;2242446;71165988187.30
202608;5;3;2;97160;1962637749.25
202608;5;3;3;1859;60436295.40
202608;5;3;6;54;2442398.28
202608;5;3;7;11;508697.17
202608;5;4;2;1282;138597051.32
202608;5;5;2;1282;138597051.32
202608;6;2;2;2;250000000
202608;6;3;2;18383;386992770.18
202608;6;3;3;977;28164749.55
202608;6;3;6;138;3905533.35
202608;6;3;7;2;39352.48
202608;9;1;2;4903;53855344.17
202608;9;1;3;36;259440.72
202608;9;2;2;10512;112324592.91
202608;9;3;2;862;18912941.33
202608;9;3;3;23;2664665.34
202608;9;3;6;1;500
202608;9;4;2;74;1116681
202608;9;5;2;74;1116681
202608;9;7;2;10767;44569530
202608;13;1;2;1555;145340577.54
202608;13;2;2;13;7064505.04
202608;13;3;2;1;990000
202608;14;1;2;1361;322549570.72
202608;14;1;3;8;267838.34
202608;14;2;2;10662;330565902.63
202608;14;3;2;77;1509386.06
202608;14;4;2;12108;437474321.83
202608;14;5;2;12108;437474321.83
202608;15;1;2;705;124149920.50
202608;15;1;3;5;905893.76
202608;15;2;2;328;81198490.45
202608;15;4;2;839;122142289.15
202608;15;5;2;839;122142289.15
202608;15;14;2;2;41000.63
202608;16;1;2;20003;651027867.02
202608;16;1;3;153;2156298
202608;16;2;2;14296;497648949.53
202608;16;3;2;3398;93668664.79
202608;16;3;3;92;4311285.80
202608;16;3;6;4;38493.39
202608;16;4;2;88;3906324.38
202608;16;5;2;88;3906324.38
202608;18;2;2;1143;1046681209.79
202608;18;3;2;42542;1075719375.60
202608;18;3;3;677;43587888.04
202608;18;3;6;43;2051077.70
202608;18;3;7;3;109662.19
202608;19;1;2;75;42673864.11
202608;19;2;2;56;42555530
202608;19;4;2;54;1491440
202608;19;5;2;54;1491440
202608;24;1;2;307712;23692601624.38
202608;24;1;3;1310;216334456.91
202608;24;2;2;177405;17844297638.76
202608;24;3;2;51516;1022616781.23
202608;24;3;3;908;25407378.51
202608;24;3;6;58;2285068.27
202608;24;3;7;5;280358.47
202608;27;1;2;37;4732938.23
202608;27;1;3;1;100
202608;27;2;2;15;2074600.10
202608;27;3;2;12;172623.25
202608;27;4;2;65;6980261.58
202608;27;5;2;65;6980261.58
202608;29;3;2;8;318230.96
202608;30;1;2;16;11063754.15
202608;30;2;2;98;9351151.92
202608;30;4;2;15;8546884.67
202608;30;5;2;15;8546884.67
202608;31;1;2;3;9000
202608;31;2;2;3;2218237.13
202608;31;14;2;3;246365.96
202608;32;1;2;1;100
202608;33;1;2;1;100.50
202608;33;9;2;2;2722000
202608;34;9;2;1;7362.70
202608;34;10;2;1;5
202608;36;3;2;1283;54849307.30
202608;36;3;3;13;846520.81
202608;36;3;6;1;61000
202608;37;1;2;2;63289.97
202608;37;2;2;11;212041.92
202608;40;2;2;3;8859.75
202608;40;3;2;3078;99195427.46
202608;40;3;3;59;2031601.61
202608;40;3;6;3;273840.60
202608;40;3;7;1;424637.29
202608;42;1;2;2;1189890
202608;42;2;2;1;2000000
202608;43;1;2;1;300
202608;43;2;2;1;10000
202608;47;1;2;158;147119282.98
202608;47;1;3;5;719000
202608;47;2;2;1006;198410721.91
202608;47;3;2;2;61951
202608;47;4;2;1169;347958131.23
202608;47;5;2;1169;347958131.23
202608;48;2;2;2;2494.92
202608;49;2;2;1;100
202608;49;4;2;1;880
202608;49;5;2;1;880
202608;49;14;2;6;4460
202608;50;2;2;1;200
202608;52;1;2;8;90000
202608;52;14;2;14;62000
202608;52;14;3;2;20000
202609;3;6;2;3;1788.63
202609;4;1;2;36002;2727115684.95
202609;4;1;3;132;26308142.25
202609;4;2;2;78057;7276920422.82
202609;4;3;2;2111;46752135.34
202609;4;3;3;34;2828993.19
202609;4;4;2;770;88852651.77
202609;4;5;2;770;88852651.77
202609;5;1;2;1099250;59537814989.91
202609;5;1;3;4431;455152396.63
202609;5;2;2;2305681;76616971890.14
202609;5;3;2;105794;2117656898.99
202609;5;3;3;1871;55840948.07
202609;5;3;5;1;6500
202609;5;3;6;61;2048047.83
202609;5;3;7;7;485071.90
202609;5;4;2;1331;149499088.23
202609;5;5;2;1331;149499088.23
202609;5;14;2;18;18421.40
202609;5;14;3;6;21514.39
202609;6;2;2;3;450000000
202609;6;3;2;19241;406375105.07
202609;6;3;3;1153;33075288.86
202609;6;3;6;138;3602123
202609;6;3;7;3;94607.01
202609;9;1;2;5679;56586974.06
202609;9;1;3;21;232072
202609;9;2;2;14187;157528381.68
202609;9;3;2;1074;35089365
202609;9;3;3;27;5861100
202609;9;4;2;107;2227449.99
202609;9;5;2;107;2227449.99
202609;9;7;2;16142;65276040
202609;13;1;2;932;96328542.90
202609;13;2;2;13;4764521
202609;13;3;2;2;420750
202609;13;4;2;2;702000
202609;13;5;2;2;702000
202609;14;1;2;1254;542348918.09
202609;14;1;3;13;101374436.74
202609;14;2;2;7329;540956554.77
202609;14;3;2;26;765505.66
202609;14;4;2;8548;629634693.14
202609;14;5;2;8548;629634693.14
202609;15;1;2;868;203991263.35
202609;15;1;3;4;247324.07
202609;15;2;2;438;189636920.68
202609;15;4;2;1285;236386389.23
202609;15;5;2;1285;236386389.23
202609;16;1;2;23394;744369755.41
202609;16;1;3;142;4729781.69
202609;16;2;2;18227;620536808.82
202609;16;3;2;4112;109276789.30
202609;16;3;3;123;3427825.89
202609;16;3;6;6;493032.36
202609;16;4;2;132;4601859.54
202609;16;5;2;132;4601859.54
202609;16;14;2;19;55465
202609;16;14;3;46;1112592
202609;18;2;2;1136;1193110522.78
202609;18;3;2;43297;1115843985.29
202609;18;3;3;671;33653993.63
202609;18;3;6;46;2480372.93
202609;18;3;7;4;50974.02
202609;19;1;2;99;61727269.97
202609;19;2;2;65;65268005
202609;24;1;2;324727;33898998815.45
202609;24;1;3;1415;186679574.44
202609;24;2;2;211362;37601627520.66
202609;24;3;2;53326;1024197705.92
202609;24;3;3;1135;32313047.84
202609;24;3;6;54;1535821.67
202609;24;3;7;7;365158.48
202609;27;1;2;35;10370571.65
202609;27;1;3;1;411.55
202609;27;2;2;19;10404448.53
202609;27;3;2;6;183837.64
202609;27;4;2;78;20967520.92
202609;27;5;2;78;20967520.92
202609;29;2;2;1;1500000
202609;29;3;2;13;437854.80
202609;30;1;2;42;24376364.35
202609;30;2;2;138;24252819.67
202609;30;4;2;24;21298549.47
202609;30;5;2;24;21298549.47
202609;31;1;2;29;2375761.41
202609;31;2;2;6;1188695.52
202609;31;14;2;6;5520
202609;31;14;3;2;68600
202609;32;1;2;1;11597.84
202609;32;2;2;1;59700
202609;33;1;2;1;100
202609;33;2;2;5;1225267.99
202609;33;4;2;2;0.02
202609;33;5;2;2;0.02
202609;33;9;2;3;2515000
202609;34;3;2;1;35.78
202609;34;9;2;2;15157.86
202609;34;10;2;2;10
202609;36;3;2;1392;54911422.84
202609;36;3;3;22;12389025.18
202609;36;3;6;1;24944
202609;37;1;2;9;1258764
202609;37;1;3;1;1100000
202609;37;2;2;10;1319419.82
202609;37;4;2;2;2
202609;37;5;2;2;2
202609;40;2;2;2;100000000
202609;40;3;2;3365;108828705.42
202609;40;3;3;70;1594912.49
202609;40;3;6;7;53909.25
202609;42;1;2;7;9914084.19
202609;42;2;2;3;9500000
202609;43;2;2;3;22001
202609;43;3;2;1;13800
202609;47;1;2;481;1028908171.91
202609;47;1;3;2;5193922
202609;47;2;2;2302;1136447709.68
202609;47;3;2;1;59070
202609;47;4;2;2781;2102403980.90
202609;47;5;2;2781;2102403980.90
202609;48;2;2;8;2037.90
202609;48;4;2;1;100
202609;48;5;2;1;100
202609;48;14;3;6;60
202609;49;14;2;4;26698
202609;50;1;2;4;8601
202609;50;2;2;15;5063702
202609;52;1;2;32;291000
202609;52;2;2;1;1000
202609;52;14;2;31;290000
202609;52;14;3;6;31000
202610;3;3;2;13;41.80
202610;3;3;6;3;13.20
202610;4;1;2;40179;3827931001.59
202610;4;1;3;196;18421097.02
202610;4;2;2;114922;10661785219.07
202610;4;3;2;1946;45622041.77
202610;4;3;3;28;2319815.38
202610;4;3;6;1;180400
202610;4;4;2;2092;284992250.75
202610;4;5;2;2092;284992250.75
202610;5;1;2;1233374;76142697961.15
202610;5;1;3;5662;427250057.08
202610;5;2;2;2579092;93765974497.97
202610;5;3;2;121686;2516617933.33
202610;5;3;3;2073;58509683.23
202610;5;3;6;71;3224818.65
202610;5;3;7;7;461555.50
202610;5;4;2;1701;188623869.63
202610;5;5;2;1701;188623869.63
202610;5;14;2;3;22
202610;5;14;3;2;1010
202610;6;2;2;3;400000000
202610;6;3;2;18379;398474785.73
202610;6;3;3;1033;29630375.44
202610;6;3;6;121;3668695.98
202610;6;3;7;3;112391.98
202610;9;1;2;6153;64937856.78
202610;9;1;3;32;386410
202610;9;2;2;15417;174674936.92
202610;9;3;2;1165;23387383.82
202610;9;3;3;27;220378.57
202610;9;4;2;86;1264696
202610;9;5;2;86;1264696
202610;9;7;2;16559;66728791
202610;13;1;2;903;94782475.64
202610;13;2;2;17;4060501.37
202610;13;3;2;5;472800
202610;13;4;2;5;1490000
202610;13;5;2;5;1490000
202610;14;1;2;1357;326523628.79
202610;14;1;3;9;266590.98
202610;14;2;2;7795;318638720.67
202610;14;3;2;30;372591.82
202610;14;4;2;9337;427618649.32
202610;14;5;2;9337;427618649.32
202610;15;1;2;111;167605904.25
202610;15;1;3;1;1200
202610;15;2;2;39;6151238.70
202610;15;4;2;1036;36415103.63
202610;15;5;2;1036;36415103.63
202610;16;1;2;24575;1206507631.97
202610;16;1;3;142;7265770.18
202610;16;2;2;20453;1140315095.30
202610;16;3;2;3557;122389363.13
202610;16;3;3;161;13535514.04
202610;16;3;6;3;173734
202610;16;3;7;1;34658
202610;16;4;2;81;2743959
202610;16;5;2;81;2743959
202610;16;14;2;237;7710520.83
202610;16;14;3;1172;64723926.63
202610;18;2;2;1002;1075507820.36
202610;18;3;2;43640;1124342279.03
202610;18;3;3;705;24292645.67
202610;18;3;6;69;50211837.43
202610;18;3;7;6;144044.53
202610;19;1;2;98;89511519.64
202610;19;1;3;2;79.16
202610;19;2;2;37;86196963
202610;24;1;2;383613;62458174703.46
202610;24;1;3;1761;166316080.44
202610;24;2;2;277150;60298824508.30
202610;24;3;2;54729;1106251482.81
202610;24;3;3;1137;30804075.53
202610;24;3;6;85;4838512.52
202610;24;3;7;10;542005.53
202610;27;1;2;37;5179958.57
202610;27;1;3;2;5170.78
202610;27;2;2;26;23887436.22
202610;27;3;2;2;8600
202610;27;4;2;69;29101165.57
202610;27;5;2;69;29101165.57
202610;29;1;2;1;302455.97
202610;29;2;2;1;800000
202610;29;3;2;9;1975904.79
202610;30;1;2;29;39430609.06
202610;30;1;3;1;500
202610;30;2;2;147;38295664.28
202610;30;4;2;33;30833451.81
202610;30;5;2;33;30833451.81
202610;31;1;2;13;5789281.10
202610;31;2;2;5;2743398.30
202610;31;14;2;4;503512
202610;32;1;2;3;102065
202610;32;1;3;1;1527.98
202610;32;2;2;2;201389.90
202610;32;4;2;1;1018.65
202610;32;5;2;1;1018.65
202610;33;1;2;7;70200
202610;33;2;2;5;109420.89
202610;33;4;2;2;0.02
202610;33;5;2;2;0.02
202610;33;9;2;2;31000
202610;34;3;2;1;100
202610;34;10;2;9;31.25
202610;34;10;3;1;3.46
202610;36;3;2;1430;61088113.69
202610;36;3;3;12;2353487.68
202610;36;3;6;6;769500
202610;37;1;2;5;44019.82
202610;37;2;2;6;37100
202610;40;2;2;4;110003000
202610;40;3;2;3591;118094320.10
202610;40;3;3;72;7342928.96
202610;40;3;6;8;366940.63
202610;42;1;2;11;57715490.15
202610;42;2;2;4;58001000
202610;43;1;2;5;18401
202610;43;2;2;5;71400
202610;43;3;2;4;15500
202610;43;4;2;2;501
202610;43;5;2;2;501
202610;46;1;2;2;150
202610;46;2;2;4;401
202610;47;1;2;1094;1926384624
202610;47;1;3;3;3862130
202610;47;2;2;3395;2025911022.06
202610;47;3;2;12;809530.22
202610;47;3;3;1;42643.45
202610;47;4;2;4589;3903056303.24
202610;47;5;2;4589;3903056303.24
202610;48;1;2;28;572642.15
202610;48;2;2;11;899626.80
202610;48;4;2;1;669.59
202610;48;5;2;1;669.59
202610;48;14;2;43;299051.43
202610;48;14;3;19;185270
202610;49;2;2;5;10121
202610;49;14;2;13;32005
202610;50;1;2;627;181253370.77
202610;50;1;3;4;2290700.36
202610;50;2;2;1623;322085489.14
202610;50;4;2;7;993681.57
202610;50;5;2;7;993681.57
202610;52;1;2;39;739500
202610;52;2;2;1;10000
202610;52;14;2;38;729500
202610;52;14;3;10;30000
202610;54;2;2;1;10000
202610;56;1;2;2;100
202610;56;2;2;2;201
202611;1;8;3;1;10000
202611;1;8;4;1;500
202611;3;1;2;4;36
202611;3;3;2;7;12.80
202611;3;3;6;1;4.40
202611;3;8;4;1;100
202611;4;1;2;41707;3666028397.37
202611;4;1;3;220;63481866.69
202611;4;2;2;102179;7207790030.67
202611;4;3;2;1970;52218983.19
202611;4;3;3;37;481939.37
202611;4;3;6;3;47391.08
202611;4;4;2;1680;306160475.97
202611;4;5;2;1680;306160475.97
202611;4;8;3;82;16978636.39
202611;4;8;4;204;18587364.75
202611;5;1;2;1263502;82512384687.36
202611;5;1;3;7146;680182714.22
202611;5;2;2;2656919;89296107912.39
202611;5;3;2;124865;2621717525.68
202611;5;3;3;2449;75092058.30
202611;5;3;5;5;135823
202611;5;3;6;92;4440145.75
202611;5;3;7;8;971374.18
202611;5;4;2;1546;189261348.28
202611;5;5;2;1546;189261348.28
202611;5;8;3;975;323211779.10
202611;5;8;4;1583;392411021.83
202611;5;14;2;932;66668054.71
202611;5;14;3;559;23018812.62
202611;6;2;2;2;400000000
202611;6;3;2;20601;449148644.16
202611;6;3;3;1228;34066581.76
202611;6;3;6;134;3643194.10
202611;6;3;7;2;46261.85
202611;9;1;2;5986;81915812.27
202611;9;1;3;31;175990
202611;9;2;2;15377;165952182.77
202611;9;3;2;1183;28804856.40
202611;9;3;3;21;3115981.36
202611;9;3;6;1;1
202611;9;4;2;106;2903119
202611;9;5;2;106;2903119
202611;9;7;2;17160;68546420
202611;9;8;4;2;10000
202611;13;1;2;1074;87871805.92
202611;13;1;3;1;5300
202611;13;2;2;4;520039.70
202611;13;3;2;5;175099.41
202611;14;1;2;1450;300274307.84
202611;14;1;3;9;272920.57
202611;14;2;2;8518;311951397.50
202611;14;3;2;23;509495.67
202611;14;3;3;1;4428.18
202611;14;4;2;10185;416603458.74
202611;14;5;2;10185;416603458.74
202611;15;1;2;27;472051.46
202611;16;1;2;29168;1584506608.66
202611;16;1;3;196;11218095.22
202611;16;2;2;22311;1405576926.42
202611;16;3;2;3897;120752049.73
202611;16;3;3;121;4174521.50
202611;16;3;6;1;19550
202611;16;3;7;1;1400
202611;16;4;2;128;7738796
202611;16;5;2;128;7738796
202611;16;8;3;13;4820000
202611;16;8;4;32;6112400
202611;16;14;2;7;145940
202611;16;14;3;35;8424304
202611;18;2;2;1010;1150848064.50
202611;18;3;2;43191;1136742984.62
202611;18;3;3;818;26265317.97
202611;18;3;6;79;8021531.18
202611;18;3;7;1;1500
202611;19;1;2;111;76565510
202611;19;2;2;18;76098571
202611;24;1;2;416272;39333071889.08
202611;24;1;3;2273;258824860.20
202611;24;2;2;261831;31115566074.64
202611;24;3;2;58710;1233279561.11
202611;24;3;3;1231;38596344.37
202611;24;3;6;87;3216387.51
202611;24;3;7;3;386148
202611;24;8;3;1021;142822783.17
202611;24;8;4;1489;125577599.27
202611;27;1;2;15;5586797.63
202611;27;1;3;2;10350.74
202611;27;2;2;20;15818531.12
202611;27;3;2;2;45668.56
202611;27;4;2;41;21471694.20
202611;27;5;2;41;21471694.20
202611;29;1;2;1;786204.50
202611;29;3;2;6;209641.28
202611;30;1;2;32;42354140.58
202611;30;2;2;213;46080565.35
202611;30;4;2;44;43195144.35
202611;30;5;2;44;43195144.35
202611;31;1;2;30;7319309.92
202611;31;2;2;11;9832237.47
202611;31;14;2;24;1293167.91
202611;31;14;3;3;258300
202611;32;1;2;1;170000
202611;32;1;3;3;13550
202611;32;3;2;1;14295.74
202611;32;4;2;3;2810
202611;32;5;2;3;2810
202611;33;1;2;1;20000
202611;33;2;2;3;32748.52
202611;33;4;2;6;101.24
202611;33;5;2;6;101.24
202611;33;9;2;2;31700.07
202611;34;9;2;1;2300000
202611;34;10;2;3;1621.59
202611;36;3;2;1600;66273276.85
202611;36;3;3;25;787835.31
202611;36;3;6;18;4835139.91
202611;37;1;2;5;34526
202611;37;1;3;1;1
202611;37;2;2;16;38362
202611;37;4;2;3;3
202611;37;5;2;3;3
202611;40;2;2;5;105002960
202611;40;3;2;3188;114147356.56
202611;40;3;3;84;31692349.45
202611;40;3;6;6;146166.40
202611;42;1;2;5;5911121.60
202611;42;2;2;2;5500000
202611;43;1;2;5;42420.25
202611;43;2;2;6;60500
202611;43;3;2;3;21600
202611;43;4;2;1;2500
202611;43;5;2;1;2500
202611;44;9;2;1;2925.13
202611;47;1;2;955;1725061678.36
202611;47;1;3;8;27005954.24
202611;47;2;2;3684;1679176163.52
202611;47;3;2;15;1124511.27
202611;47;4;2;4831;3561758202.24
202611;47;5;2;4831;3561758202.24
202611;48;1;2;34;782230
202611;48;2;2;4;344022.68
